customer_id,acquisition_channel,age_band,region,frequency,monetary_total,monetary_avg,recency_days,target_holdout_spend
CUST_01041,Email,18-24,South,3,3462.53,1154.1766666666667,22,6082.11
CUST_01042,Organic,55+,East,3,4708.75,1569.5833333333333,1,4916.44
CUST_01043,Social,25-34,North,3,2245.58,748.5266666666666,10,2738.21
CUST_01044,Email,35-44,South,3,2687.91,895.9699999999999,4,4245.22
CUST_01045,Social,25-34,East,3,2373.56,791.1866666666666,24,0.0
CUST_01046,Organic,18-24,West,2,2854.86,1427.43,42,6157.4400000000005
CUST_01047,Email,55+,South,2,1900.78,950.39,50,5346.51
CUST_01048,Referral,25-34,South,3,5515.9,1838.6333333333332,63,0.0
CUST_01049,Organic,18-24,South,2,2567.21,1283.605,66,5168.05
CUST_01050,Paid Search,25-34,North,3,3578.24,1192.7466666666667,27,2671.1
CUST_01051,Organic,18-24,North,2,3012.94,1506.47,67,0.0
CUST_01052,Paid Search,55+,West,3,3726.8900000000003,1242.2966666666669,14,5132.79
CUST_01053,Referral,18-24,North,7,11363.59,1623.3700000000001,3,15085.949999999999
CUST_01054,Social,25-34,West,3,2494.09,831.3633333333333,30,0.0
CUST_01055,Referral,25-34,North,8,14429.95,1803.74375,11,18787.19
CUST_01056,Email,18-24,East,3,3794.87,1264.9566666666667,15,5750.84
CUST_01057,Referral,18-24,West,6,10272.470000000001,1712.0783333333336,10,11243.49
CUST_01058,Paid Search,35-44,East,2,2665.04,1332.52,31,1396.58
CUST_01059,Paid Search,25-34,East,2,2504.6,1252.3,37,5811.51
CUST_01060,Paid Search,18-24,South,2,3254.8,1627.4,47,5199.52
CUST_01061,Referral,25-34,East,4,6949.75,1737.4375,18,13051.72
CUST_01062,Email,25-34,East,3,3338.01,1112.67,27,4989.48
CUST_01063,Paid Search,35-44,South,4,4591.85,1147.9625,12,6839.08
CUST_01064,Organic,55+,North,3,4426.0,1475.3333333333333,2,2730.29
CUST_01065,Email,25-34,West,2,2267.08,1133.54,57,0.0
CUST_01066,Email,45-54,North,4,4338.04,1084.51,8,5809.8
CUST_01067,Email,45-54,West,4,4579.6900000000005,1144.9225000000001,0,2857.61
CUST_01068,Paid Search,18-24,West,3,3297.5299999999997,1099.1766666666665,5,2636.18
CUST_01069,Social,35-44,North,2,1948.02,974.01,62,3521.6
CUST_01070,Email,35-44,East,3,3752.5,1250.8333333333333,13,7762.71
CUST_01071,Paid Search,35-44,East,2,2598.46,1299.23,46,1371.83
CUST_01072,Organic,18-24,North,3,3909.9100000000003,1303.3033333333335,33,4748.34
CUST_01073,Social,35-44,West,2,1389.29,694.645,46,2678.96
CUST_01074,Social,18-24,North,2,1829.98,914.99,66,0.0
CUST_01075,Organic,55+,North,3,4028.0,1342.6666666666667,22,4806.9
CUST_01076,Organic,35-44,West,2,2145.91,1072.955,69,0.0
CUST_01077,Paid Search,18-24,East,2,1939.5,969.75,55,6068.18
CUST_01078,Referral,35-44,North,4,6860.07,1715.0175,13,0.0
CUST_01079,Referral,55+,North,4,8293.45,2073.3625,28,16370.89
CUST_01080,Paid Search,45-54,South,2,2291.67,1145.835,33,5880.29
CUST_01081,Paid Search,25-34,North,2,2271.3100000000004,1135.6550000000002,19,4493.8099999999995
CUST_01082,Paid Search,55+,North,3,4147.86,1382.62,37,3844.58
CUST_01083,Social,18-24,East,3,3224.92,1074.9733333333334,24,633.79
CUST_01084,Social,25-34,North,3,3168.0600000000004,1056.0200000000002,14,4109.360000000001
CUST_01085,Social,18-24,South,1,783.5,783.5,90,0.0
CUST_01086,Paid Search,55+,South,4,4413.28,1103.32,9,3388.16
CUST_01087,Paid Search,45-54,West,3,3468.2200000000003,1156.0733333333335,26,3906.37
CUST_01088,Email,35-44,West,2,2020.2799999999997,1010.1399999999999,68,0.0
CUST_01089,Email,45-54,West,3,3369.94,1123.3133333333333,13,4615.6
CUST_01090,Organic,25-34,South,2,2705.8999999999996,1352.9499999999998,64,0.0
CUST_01091,Organic,18-24,East,2,2871.04,1435.52,41,5454.68
CUST_01092,Organic,55+,East,3,3060.73,1020.2433333333333,4,6156.8099999999995
CUST_01093,Organic,55+,West,3,3984.93,1328.31,9,4593.1
CUST_01094,Organic,18-24,East,3,5036.8,1678.9333333333334,1,3160.7599999999998
CUST_01095,Email,18-24,West,3,3589.54,1196.5133333333333,22,5522.92
CUST_01096,Paid Search,35-44,East,3,3185.9300000000003,1061.9766666666667,6,3750.62
CUST_01097,Paid Search,18-24,West,2,2607.33,1303.665,56,4069.56
CUST_01098,Email,45-54,East,3,3308.14,1102.7133333333334,29,6179.45
CUST_01099,Paid Search,55+,East,2,2133.38,1066.69,29,0.0
CUST_01100,Paid Search,25-34,East,3,4770.8099999999995,1590.2699999999998,0,1883.96
CUST_01101,Organic,25-34,South,3,4140.67,1380.2233333333334,40,7710.71
CUST_01102,Paid Search,55+,East,1,1407.41,1407.41,90,0.0
CUST_01103,Organic,25-34,South,3,4433.06,1477.6866666666667,13,5038.16
CUST_01104,Social,25-34,East,3,2538.19,846.0633333333334,19,1002.77
CUST_01105,Referral,18-24,South,7,12933.32,1847.6171428571429,6,17392.27
CUST_01106,Social,55+,West,2,1889.16,944.58,21,3313.02
CUST_01107,Paid Search,55+,East,3,3315.48,1105.16,11,6646.51
CUST_01108,Referral,18-24,East,6,10116.61,1686.1016666666667,5,13475.8
CUST_01109,Paid Search,55+,North,1,861.55,861.55,90,0.0
CUST_01110,Organic,18-24,West,3,3649.2200000000003,1216.4066666666668,10,9812.56
CUST_01111,Paid Search,18-24,West,2,1820.46,910.23,65,0.0
CUST_01112,Paid Search,25-34,North,3,3480.11,1160.0366666666666,7,3510.17
CUST_01113,Social,35-44,South,2,1881.0,940.5,41,2763.99
CUST_01114,Social,55+,East,2,1405.5,702.75,35,3800.1
CUST_01115,Email,45-54,West,3,3271.9500000000003,1090.65,10,5512.219999999999
CUST_01116,Referral,18-24,East,5,8126.18,1625.236,3,17026.35
CUST_01117,Paid Search,35-44,South,2,2745.56,1372.78,57,4998.23
CUST_01118,Social,55+,South,3,2283.08,761.0266666666666,18,2445.77
CUST_01119,Paid Search,45-54,West,2,2070.24,1035.12,29,1821.17
CUST_01120,Paid Search,25-34,West,2,2742.04,1371.02,4,6420.24
CUST_01121,Paid Search,18-24,West,2,2380.94,1190.47,52,4323.400000000001
CUST_01122,Paid Search,35-44,South,2,2798.0,1399.0,65,4759.24
CUST_01123,Paid Search,35-44,South,2,2258.49,1129.245,25,4692.23
CUST_01124,Email,25-34,North,3,3594.0699999999997,1198.0233333333333,10,2206.04
CUST_01125,Paid Search,18-24,West,2,2828.71,1414.355,26,4282.24
CUST_01126,Paid Search,18-24,West,2,1780.29,890.145,28,2621.85
CUST_01127,Email,35-44,North,3,3600.27,1200.09,36,5578.73
CUST_01128,Paid Search,55+,North,2,2455.48,1227.74,41,5613.67
CUST_01129,Social,35-44,East,3,2487.9700000000003,829.3233333333334,5,3110.23
CUST_01130,Organic,35-44,South,3,3101.59,1033.8633333333335,8,1287.99
CUST_01131,Email,55+,South,3,3235.51,1078.5033333333333,14,5729.57
CUST_01132,Organic,45-54,South,3,4816.19,1605.3966666666665,17,5447.93
CUST_01133,Paid Search,45-54,East,3,4031.0499999999997,1343.6833333333332,8,7263.22
CUST_01134,Paid Search,35-44,West,3,2797.15,932.3833333333333,30,5495.7
CUST_01135,Social,45-54,West,2,1711.4,855.7,44,2688.39
CUST_01136,Social,35-44,South,2,1724.51,862.255,58,0.0
CUST_01137,Social,45-54,West,2,1616.15,808.075,44,4091.1099999999997
CUST_01138,Paid Search,45-54,East,2,2289.02,1144.51,39,4679.530000000001
CUST_01139,Social,45-54,North,2,1817.48,908.74,45,0.0
CUST_01140,Email,55+,West,3,3570.41,1190.1366666666665,13,5837.06
CUST_01141,Paid Search,25-34,South,2,2780.54,1390.27,25,5699.66
CUST_01142,Paid Search,45-54,East,3,3805.19,1268.3966666666668,5,4535.09
CUST_01143,Organic,18-24,East,2,2278.12,1139.06,66,3802.17
CUST_01144,Paid Search,35-44,West,2,2148.13,1074.065,10,3660.0299999999997
CUST_01145,Social,55+,West,2,1377.22,688.61,36,3116.44
CUST_01146,Referral,45-54,West,4,7285.77,1821.4425,18,7712.23
CUST_01147,Social,25-34,East,2,2047.9499999999998,1023.9749999999999,28,3197.38
CUST_01148,Social,45-54,South,3,3081.7599999999998,1027.2533333333333,11,4102.29
CUST_01149,Organic,25-34,South,3,2147.94,715.98,18,5006.29
CUST_01150,Paid Search,35-44,West,3,3622.44,1207.48,18,5781.12
CUST_01151,Paid Search,25-34,North,2,2096.1800000000003,1048.0900000000001,36,4326.24
CUST_01152,Referral,45-54,East,7,10653.99,1521.9985714285715,6,15980.59
CUST_01153,Email,18-24,East,4,4451.82,1112.955,10,6177.13
CUST_01154,Paid Search,35-44,North,3,3771.8199999999997,1257.2733333333333,4,2473.36
CUST_01155,Paid Search,55+,East,2,2501.29,1250.645,46,3421.57
CUST_01156,Paid Search,45-54,South,2,3343.59,1671.795,25,5270.719999999999
CUST_01157,Paid Search,35-44,South,2,2212.31,1106.155,28,0.0
CUST_01158,Paid Search,55+,East,3,4409.719999999999,1469.9066666666665,13,3081.8500000000004
CUST_01159,Organic,18-24,North,2,2616.52,1308.26,18,7546.39
CUST_01160,Paid Search,55+,North,2,2933.42,1466.71,45,0.0
CUST_01161,Organic,25-34,South,3,3575.65,1191.8833333333334,20,6024.33
CUST_01162,Organic,55+,East,3,3240.69,1080.23,20,4725.450000000001
CUST_01163,Paid Search,55+,North,2,2387.27,1193.635,15,0.0
CUST_01164,Social,45-54,South,1,868.05,868.05,90,0.0
CUST_01165,Referral,45-54,South,4,7851.65,1962.9125,41,0.0
CUST_01166,Social,45-54,East,2,1434.85,717.425,61,4278.9
CUST_01167,Paid Search,25-34,South,3,4011.59,1337.1966666666667,6,1820.31
CUST_01168,Paid Search,18-24,North,3,3391.2,1130.3999999999999,7,4926.71
CUST_01169,Paid Search,25-34,East,1,1371.56,1371.56,90,7051.01
CUST_01170,Referral,35-44,West,7,12199.18,1742.74,7,13428.02
CUST_01171,Organic,45-54,East,3,3532.95,1177.6499999999999,29,9467.56
CUST_01172,Social,25-34,South,2,1821.2,910.6,40,3423.46
CUST_01173,Social,35-44,South,2,1843.92,921.96,48,0.0
CUST_01174,Organic,18-24,North,4,5667.8,1416.95,0,6419.110000000001
CUST_01175,Social,18-24,North,6,5693.75,948.9583333333334,4,3089.21
CUST_01176,Paid Search,55+,South,4,4915.2300000000005,1228.8075000000001,4,2255.4300000000003
CUST_01177,Organic,55+,East,2,2188.43,1094.215,52,0.0
CUST_01178,Email,55+,South,3,3696.78,1232.26,7,5774.71
CUST_01179,Paid Search,25-34,West,4,3933.04,983.26,18,5357.98
CUST_01180,Email,35-44,East,2,2488.95,1244.475,59,0.0
CUST_01181,Organic,45-54,North,3,3019.18,1006.3933333333333,18,4393.08
CUST_01182,Paid Search,25-34,East,2,2108.12,1054.06,33,0.0
CUST_01183,Email,45-54,East,3,3957.1499999999996,1319.05,31,6968.26
CUST_01184,Paid Search,45-54,North,2,1737.8600000000001,868.9300000000001,41,4735.06
CUST_01185,Paid Search,35-44,South,3,3926.05,1308.6833333333334,6,4708.1
CUST_01186,Paid Search,35-44,West,2,2499.42,1249.71,36,4128.07
CUST_01187,Social,25-34,South,3,2607.3,869.1,21,3046.94
CUST_01188,Organic,55+,South,3,2888.99,962.9966666666666,1,7811.93
CUST_01189,Paid Search,55+,North,3,3491.81,1163.9366666666667,23,4139.05
CUST_01190,Paid Search,55+,North,2,1587.1999999999998,793.5999999999999,25,3693.8199999999997
CUST_01191,Paid Search,45-54,South,3,3686.18,1228.7266666666667,12,4024.01
CUST_01192,Paid Search,25-34,West,3,3981.29,1327.0966666666666,5,0.0
CUST_01193,Referral,45-54,West,6,10533.71,1755.618333333333,1,20347.02
CUST_01194,Social,25-34,East,3,2682.52,894.1733333333333,21,3761.93
CUST_01195,Referral,55+,West,5,8899.39,1779.878,18,22895.37
CUST_01196,Email,25-34,East,2,2412.34,1206.17,34,6197.73
CUST_01197,Referral,35-44,East,5,8537.5,1707.5,11,10164.81
CUST_01198,Paid Search,18-24,South,2,2395.38,1197.69,53,6226.13
CUST_01199,Paid Search,18-24,North,3,3971.46,1323.82,19,4423.23
CUST_01200,Organic,25-34,South,1,1593.47,1593.47,90,0.0
CUST_01201,Social,35-44,West,3,2912.89,970.9633333333333,20,1203.05
CUST_01202,Organic,18-24,East,2,2685.1099999999997,1342.5549999999998,52,0.0
CUST_01203,Organic,55+,West,2,2480.49,1240.245,17,6067.57
CUST_01204,Referral,18-24,North,1,1853.29,1853.29,90,0.0
CUST_01205,Organic,55+,North,2,2281.14,1140.57,33,4844.67
CUST_01206,Email,25-34,South,3,2846.61,948.87,7,3302.11
CUST_01207,Paid Search,25-34,South,2,2609.96,1304.98,26,5051.32
CUST_01208,Paid Search,18-24,West,1,1414.02,1414.02,90,0.0
CUST_01209,Paid Search,55+,South,2,3530.75,1765.375,45,5101.8
CUST_01210,Paid Search,45-54,East,2,2585.6400000000003,1292.8200000000002,49,6519.75
CUST_01211,Email,18-24,East,2,2065.5699999999997,1032.7849999999999,41,7353.89
CUST_01212,Social,18-24,South,2,2076.71,1038.355,37,3785.71
CUST_01213,Social,45-54,West,3,2523.68,841.2266666666666,6,3421.05
CUST_01214,Referral,55+,North,6,11902.39,1983.7316666666666,3,16570.58
CUST_01215,Paid Search,18-24,North,2,2530.38,1265.19,26,6960.09
CUST_01216,Social,25-34,East,3,2694.15,898.0500000000001,11,3250.79
CUST_01217,Email,35-44,East,4,5389.84,1347.46,15,3861.5200000000004
CUST_01218,Paid Search,18-24,South,2,2284.37,1142.185,40,6803.5
CUST_01219,Paid Search,25-34,West,3,3261.87,1087.29,16,1275.02
CUST_01220,Paid Search,18-24,North,2,2433.97,1216.985,34,4221.02
CUST_01221,Paid Search,35-44,South,2,2351.6800000000003,1175.8400000000001,39,6331.110000000001
CUST_01222,Social,45-54,North,3,3001.53,1000.5100000000001,9,1719.51
CUST_01223,Social,35-44,North,3,3263.12,1087.7066666666667,31,2730.03
CUST_01224,Social,25-34,East,3,2269.25,756.4166666666666,1,1751.7399999999998
CUST_01225,Paid Search,35-44,East,4,4475.95,1118.9875,1,2264.89
CUST_01226,Social,35-44,East,3,2796.66,932.2199999999999,22,1822.81
CUST_01227,Social,18-24,West,1,745.55,745.55,90,0.0
CUST_01228,Paid Search,18-24,North,3,4136.01,1378.67,3,5203.9400000000005
CUST_01229,Referral,18-24,East,5,7780.3,1556.06,6,15594.66
CUST_01230,Email,55+,North,3,2941.8199999999997,980.6066666666666,33,5615.200000000001
CUST_01231,Email,45-54,West,4,4855.21,1213.8025,12,3898.95
CUST_01232,Paid Search,18-24,East,2,2309.05,1154.525,47,4974.2
CUST_01233,Email,25-34,West,3,2635.17,878.39,33,5621.46
CUST_01234,Paid Search,35-44,East,2,1854.9199999999998,927.4599999999999,24,0.0
CUST_01235,Paid Search,18-24,South,2,2820.62,1410.31,39,1670.34
CUST_01236,Paid Search,55+,East,3,3665.5,1221.8333333333333,9,0.0
CUST_01237,Organic,55+,West,3,4124.17,1374.7233333333334,3,3790.95
CUST_01238,Paid Search,25-34,North,1,1702.62,1702.62,90,6799.88
CUST_01239,Email,18-24,West,2,2025.44,1012.72,36,7272.51
CUST_01240,Paid Search,25-34,East,2,2080.6800000000003,1040.3400000000001,38,4685.0
CUST_01241,Organic,35-44,North,6,7630.81,1271.8016666666667,5,4563.4
CUST_01242,Referral,55+,West,6,11177.25,1862.875,11,15644.64
CUST_01243,Organic,25-34,North,3,5195.32,1731.7733333333333,23,3045.13
CUST_01244,Paid Search,25-34,East,3,3198.02,1066.0066666666667,26,2536.42
CUST_01245,Paid Search,25-34,North,2,2556.34,1278.17,74,0.0
CUST_01246,Referral,18-24,North,6,10238.619999999999,1706.4366666666665,16,13551.53
CUST_01247,Paid Search,18-24,East,2,1836.51,918.255,48,6197.58
CUST_01248,Social,35-44,East,2,1844.23,922.115,21,3230.62
CUST_01249,Organic,45-54,East,3,3920.24,1306.7466666666667,17,6950.51
CUST_01250,Email,18-24,South,1,767.51,767.51,90,0.0
CUST_01251,Organic,25-34,West,2,2933.8599999999997,1466.9299999999998,32,5709.1
CUST_01252,Referral,55+,North,5,7806.8099999999995,1561.3619999999999,5,22170.59
CUST_01253,Paid Search,55+,West,2,1908.21,954.105,13,3779.71
CUST_01254,Email,45-54,South,1,1281.08,1281.08,90,0.0
CUST_01255,Paid Search,35-44,East,3,4493.58,1497.86,2,0.0
CUST_01256,Social,35-44,West,2,1733.7,866.85,34,4046.54
CUST_01257,Paid Search,25-34,South,2,1696.1,848.05,40,0.0
CUST_01258,Paid Search,25-34,South,3,2867.25,955.75,13,4932.42
CUST_01259,Referral,25-34,West,5,8451.619999999999,1690.3239999999998,6,9978.72
CUST_01260,Paid Search,45-54,West,4,5313.79,1328.4475,4,3251.36
CUST_01261,Paid Search,45-54,North,3,3984.7799999999997,1328.26,60,5837.79
CUST_01262,Social,45-54,East,2,1358.47,679.235,55,4730.27
CUST_01263,Paid Search,45-54,South,3,3283.76,1094.5866666666668,6,0.0
CUST_01264,Email,18-24,East,3,3282.31,1094.1033333333332,10,6058.46
CUST_01265,Paid Search,45-54,South,3,3121.74,1040.58,31,6448.05
CUST_01266,Paid Search,55+,North,4,4729.62,1182.405,7,0.0
CUST_01267,Paid Search,45-54,West,2,2247.74,1123.87,20,4844.7
CUST_01268,Social,35-44,East,2,1459.26,729.63,37,4776.469999999999
CUST_01269,Organic,25-34,South,3,3640.5299999999997,1213.51,1,5293.63
CUST_01270,Paid Search,45-54,North,3,3425.05,1141.6833333333334,9,4521.25
CUST_01271,Organic,35-44,North,2,3104.14,1552.07,46,8274.18
CUST_01272,Referral,25-34,South,7,13217.35,1888.1928571428573,0,17116.35
CUST_01273,Referral,35-44,East,6,11875.57,1979.2616666666665,3,0.0
CUST_01274,Social,18-24,South,2,1794.85,897.425,35,2797.95
CUST_01275,Social,55+,East,3,2771.14,923.7133333333333,10,5428.5
CUST_01276,Social,45-54,South,2,1968.8000000000002,984.4000000000001,24,2380.16
CUST_01277,Email,25-34,North,2,2599.75,1299.875,66,0.0
CUST_01278,Email,45-54,East,3,3737.97,1245.99,32,5194.4
CUST_01279,Paid Search,18-24,North,2,1798.51,899.255,52,3942.99
CUST_01280,Paid Search,25-34,North,4,4627.1,1156.775,20,5127.53
CUST_01281,Social,45-54,North,2,1880.0,940.0,34,2695.32
CUST_01282,Paid Search,18-24,South,3,4719.04,1573.0133333333333,13,2738.4900000000002
CUST_01283,Paid Search,45-54,East,1,1362.17,1362.17,90,0.0
CUST_01284,Paid Search,55+,West,2,3147.69,1573.845,27,6498.2
CUST_01285,Paid Search,35-44,North,3,3399.91,1133.3033333333333,17,5295.81
CUST_01286,Referral,25-34,North,5,8858.17,1771.634,16,15551.43
CUST_01287,Referral,45-54,North,4,9073.369999999999,2268.3424999999997,24,15647.849999999999
CUST_01288,Email,25-34,South,3,2878.98,959.66,24,5655.76
CUST_01289,Paid Search,45-54,North,2,2141.79,1070.895,10,654.52
CUST_01290,Email,45-54,South,3,3126.76,1042.2533333333333,12,3905.4500000000003
CUST_01291,Email,18-24,West,3,2946.24,982.0799999999999,18,6663.62
CUST_01292,Social,18-24,South,4,4403.53,1100.8825,17,5078.12
CUST_01293,Referral,18-24,East,4,6015.75,1503.9375,25,10522.07
CUST_01294,Email,18-24,East,3,3290.0600000000004,1096.6866666666667,8,5421.64
CUST_01295,Email,25-34,North,4,3743.98,935.995,19,5612.67
CUST_01296,Organic,18-24,North,3,4597.0599999999995,1532.3533333333332,15,4341.29
CUST_01297,Social,55+,South,2,2031.17,1015.585,77,2880.88
CUST_01298,Email,55+,South,3,3079.6099999999997,1026.5366666666666,4,5656.5
CUST_01299,Email,18-24,North,3,3673.29,1224.43,11,5122.799999999999
CUST_01300,Paid Search,25-34,East,2,1665.35,832.675,34,4568.87
CUST_01301,Organic,45-54,South,4,6994.05,1748.5125,7,6223.07
CUST_01302,Paid Search,45-54,South,3,3453.16,1151.0533333333333,7,1013.52
CUST_01303,Paid Search,35-44,East,2,2133.6800000000003,1066.8400000000001,20,4628.87
CUST_01304,Organic,55+,West,2,2498.9300000000003,1249.4650000000001,35,0.0
CUST_01305,Social,45-54,West,2,1857.69,928.845,38,2883.54
CUST_01306,Paid Search,45-54,West,2,3350.29,1675.145,44,4765.91
CUST_01307,Paid Search,35-44,South,2,2960.12,1480.06,35,5723.08
CUST_01308,Paid Search,35-44,North,3,3223.08,1074.36,43,1527.25
CUST_01309,Referral,25-34,North,4,7786.16,1946.54,17,15322.67
CUST_01310,Paid Search,35-44,South,3,3085.76,1028.5866666666668,6,1243.06
CUST_01311,Organic,55+,South,3,3975.54,1325.18,0,3869.8
CUST_01312,Organic,25-34,North,3,5149.15,1716.3833333333332,4,3632.1000000000004
CUST_01313,Email,18-24,North,3,3798.07,1266.0233333333333,34,0.0
CUST_01314,Referral,35-44,North,6,10247.7,1707.95,2,16250.02
CUST_01315,Paid Search,45-54,East,1,1152.88,1152.88,90,0.0
CUST_01316,Paid Search,55+,South,3,3839.71,1279.9033333333334,11,5238.55
CUST_01317,Social,35-44,North,3,3258.8599999999997,1086.2866666666666,13,1981.23
CUST_01318,Paid Search,45-54,East,2,2503.79,1251.895,31,3771.44
CUST_01319,Paid Search,25-34,West,3,4255.08,1418.36,19,2928.09
CUST_01320,Paid Search,35-44,South,2,2154.26,1077.13,26,4910.6900000000005
CUST_01321,Paid Search,35-44,South,3,3435.0,1145.0,5,3277.83
CUST_01322,Email,25-34,South,4,3769.71,942.4275,10,8256.78
CUST_01323,Social,45-54,South,2,2418.8,1209.4,44,3422.12
CUST_01324,Social,55+,South,3,2920.76,973.5866666666667,39,3481.29
CUST_01325,Referral,25-34,West,5,9082.08,1816.416,13,0.0
CUST_01326,Social,18-24,West,2,1602.34,801.17,11,903.09
CUST_01327,Email,55+,South,3,4299.93,1433.3100000000002,24,5420.5599999999995
CUST_01328,Social,55+,West,2,1713.4099999999999,856.7049999999999,43,3480.14
CUST_01329,Email,55+,West,3,3351.92,1117.3066666666666,42,0.0
CUST_01330,Paid Search,25-34,North,2,2340.8,1170.4,50,4841.0
CUST_01331,Organic,45-54,South,3,3498.22,1166.0733333333333,9,3902.34
CUST_01332,Paid Search,45-54,East,2,2353.55,1176.775,37,5852.8099999999995
CUST_01333,Paid Search,45-54,South,3,3760.13,1253.3766666666668,11,7045.3099999999995
CUST_01334,Paid Search,55+,South,2,1690.43,845.215,44,4994.81
CUST_01335,Email,55+,South,3,2813.22,937.7399999999999,26,6036.21
CUST_01336,Email,35-44,East,4,5595.12,1398.78,6,2765.5099999999998
CUST_01337,Email,18-24,South,5,6311.59,1262.318,3,1136.35
CUST_01338,Organic,18-24,East,2,2263.9300000000003,1131.9650000000001,39,5171.73
CUST_01339,Paid Search,55+,North,2,2786.86,1393.43,42,4191.03
CUST_01340,Email,55+,West,4,5714.04,1428.51,19,4099.29
CUST_01341,Paid Search,18-24,North,3,3701.42,1233.8066666666666,29,4507.15
CUST_01342,Social,25-34,North,3,2488.52,829.5066666666667,36,4257.05
CUST_01343,Paid Search,25-34,North,2,2716.8,1358.4,33,4490.03
CUST_01344,Paid Search,25-34,South,4,5679.74,1419.935,41,3365.43
CUST_01345,Email,45-54,East,5,5015.3099999999995,1003.0619999999999,4,5359.83
CUST_01346,Social,35-44,West,3,2946.3,982.1,12,1692.24
CUST_01347,Social,35-44,South,2,1793.51,896.755,24,4034.09
CUST_01348,Referral,35-44,North,2,4125.780000000001,2062.8900000000003,89,0.0
CUST_01349,Social,45-54,South,2,1605.6799999999998,802.8399999999999,5,2985.25
CUST_01350,Email,45-54,North,1,740.44,740.44,90,0.0
CUST_01351,Paid Search,18-24,South,3,4231.58,1410.5266666666666,18,3846.0
CUST_01352,Paid Search,18-24,East,3,3103.5,1034.5,6,3456.7
CUST_01353,Paid Search,25-34,North,2,2595.65,1297.825,56,0.0
CUST_01354,Paid Search,35-44,West,1,1698.96,1698.96,90,0.0
CUST_01355,Email,55+,North,2,1783.17,891.585,51,0.0
CUST_01356,Email,55+,East,3,3159.45,1053.1499999999999,14,6136.63
CUST_01357,Referral,45-54,West,7,11667.62,1666.8028571428572,5,15898.51
CUST_01358,Email,18-24,West,2,1504.69,752.345,49,7424.7
CUST_01359,Social,18-24,East,2,2027.12,1013.56,39,1409.6100000000001
CUST_01360,Social,35-44,East,2,1559.8,779.9,31,1052.42
CUST_01361,Paid Search,35-44,North,4,5924.96,1481.24,12,4040.7799999999997
CUST_01362,Paid Search,45-54,North,2,1854.74,927.37,48,6456.47
CUST_01363,Referral,18-24,South,5,8753.810000000001,1750.7620000000002,4,12680.2
CUST_01364,Referral,55+,East,5,8905.52,1781.104,9,13474.67
CUST_01365,Paid Search,35-44,East,1,1136.37,1136.37,90,0.0
CUST_01366,Paid Search,35-44,West,3,3432.42,1144.14,8,2290.34
CUST_01367,Social,18-24,South,1,832.13,832.13,90,0.0
CUST_01368,Referral,55+,West,4,6848.92,1712.23,7,0.0
CUST_01369,Paid Search,35-44,South,2,2159.98,1079.99,31,5138.13
CUST_01370,Email,25-34,North,3,3266.14,1088.7133333333334,10,4888.79
CUST_01371,Organic,25-34,East,3,4423.62,1474.54,12,3848.59
CUST_01372,Paid Search,25-34,North,3,3951.23,1317.0766666666666,1,5109.5599999999995
CUST_01373,Organic,18-24,South,3,4445.41,1481.8033333333333,13,6166.04
CUST_01374,Paid Search,55+,West,2,2966.51,1483.255,21,4691.74
CUST_01375,Email,55+,West,3,4132.89,1377.63,5,4787.54
CUST_01376,Email,55+,South,3,3228.37,1076.1233333333332,17,4732.17
CUST_01377,Paid Search,25-34,North,2,2796.99,1398.495,34,8269.11
CUST_01378,Organic,35-44,North,3,4371.35,1457.1166666666668,12,4670.38
CUST_01379,Email,35-44,North,1,1410.56,1410.56,90,0.0
CUST_01380,Organic,35-44,West,1,935.85,935.85,90,0.0
CUST_01381,Paid Search,35-44,West,3,3330.79,1110.2633333333333,9,4960.889999999999
CUST_01382,Organic,35-44,East,3,3530.06,1176.6866666666667,20,1805.19
CUST_01383,Organic,45-54,East,2,2457.95,1228.975,26,1685.35
CUST_01384,Referral,18-24,South,5,10613.45,2122.69,10,19537.83
CUST_01385,Paid Search,18-24,North,3,2983.94,994.6466666666666,20,3782.2
CUST_01386,Social,55+,North,3,2196.5299999999997,732.1766666666666,3,2553.64
CUST_01387,Email,55+,East,4,5156.31,1289.0775,12,4636.33
CUST_01388,Organic,55+,North,4,5410.76,1352.69,14,0.0
CUST_01389,Email,25-34,North,2,2140.8900000000003,1070.4450000000002,46,6050.71
CUST_01390,Paid Search,35-44,West,3,4298.32,1432.7733333333333,6,3953.32
CUST_01391,Paid Search,18-24,East,2,1826.9,913.45,39,4410.65
CUST_01392,Social,25-34,South,1,589.99,589.99,90,0.0
CUST_01393,Organic,45-54,North,2,2184.64,1092.32,40,7583.110000000001
CUST_01394,Paid Search,25-34,North,1,1355.61,1355.61,90,0.0
CUST_01395,Social,35-44,South,1,805.71,805.71,90,0.0
CUST_01396,Organic,18-24,South,3,3847.55,1282.5166666666667,45,3102.6800000000003
CUST_01397,Paid Search,35-44,East,3,3149.8,1049.9333333333334,20,1671.26
CUST_01398,Paid Search,45-54,North,1,1368.42,1368.42,90,0.0
CUST_01399,Social,35-44,North,2,2170.02,1085.01,51,2287.29
CUST_01400,Referral,35-44,North,5,7420.2,1484.04,4,15535.88
CUST_01401,Paid Search,55+,South,2,2921.9300000000003,1460.9650000000001,40,5346.37
CUST_01402,Social,25-34,South,2,1483.38,741.69,44,3827.06
